User ID,Rental ID,Start Coordinates Lat,Start Coordinates Lng,End Coordinates Lat,End Coordinates Lng,Minute of Rental Start Time,Minute of Rental End Time,Membership Name
33f51f34f2a6,875c52a3080f,44.04299926,-121.3335242,44.04895951,-121.3255903,2017-09-19T12:23,2017-09-19T12:33,Student Annual Membership
33f51f34f2a6,e54b1590d748,44.04299682,-121.3335569,44.0427916,-121.3333744,2018-03-18T19:37,2018-03-18T20:33,Student Annual Membership
33f51f34f2a6,50a26ab9bf0d,44.04299822,-121.3335971,44.04375192,-121.3157808,2017-09-24T18:38,2017-09-24T19:27,Student Annual Membership
33f51f34f2a6,09cd1f81b09c,44.04374287,-121.3158184,44.04297144,-121.3335788,2017-09-24T19:27,2017-09-24T19:45,Student Annual Membership
33f51f34f2a6,2189cdc2e64a,44.04892422,-121.3255639,44.04292249,-121.3335575,2017-09-21T19:13,2017-09-21T19:21,Student Annual Membership
33f51f34f2a6,9f8e61e2f918,44.04283339,-121.3336345,44.04896856,-121.325657,2017-09-25T20:46,2017-09-25T20:53,Student Annual Membership
22e1e2fbd126,a90a133956c5,44.04375302,-121.3157419,44.05736179,-121.3141113,2017-10-16T14:10,2017-10-16T14:45,Hourly Membership
6ced8d15bf59,3c7c09a05754,44.05062776,-121.3085088,44.05762636,-121.3139839,2017-07-05T00:31,2017-07-05T03:00,Hourly Membership
6ced8d15bf59,8dd3b4b17a4a,44.05760922,-121.3139729,44.05760922,-121.3139729,2017-07-05T03:06,2017-07-05T03:08,Hourly Membership
b3dbc259211e,,,,,,,,Hourly Membership
f224355882f1,8c7b0bee6fa0,44.0488621,-121.3214815,44.0488621,-121.3214815,2017-07-13T14:57,2017-07-13T14:58,Student Annual Membership
f224355882f1,3a5c6491b538,44.0488621,-121.3214815,44.0441637,-121.3242098,2017-07-13T14:55,2017-07-13T14:56,Student Annual Membership
f224355882f1,f3e0837b8a22,44.0441976,-121.3240012,44.0469249,-121.3164563,2017-07-13T14:53,2017-07-13T14:55,Student Annual Membership
f224355882f1,c107ad6cb46c,44.044222,-121.3241475,44.044281,-121.3233851,2017-07-13T14:58,2017-07-13T15:33,Student Annual Membership
5ed0de6eda58,,,,,,,,Hourly Membership
d1b83835aba1,b37bfc1d3065,44.05891612,-121.3163347,44.05846103,-121.3160388,2018-03-11T19:19,2018-03-11T20:06,Hourly Membership
d1a09ce16511,4354ead08ceb,44.04365766,-121.3158043,44.04373855,-121.315804,2018-03-12T17:58,2018-03-12T20:16,Hourly Membership
9864b8174137,4173998ec192,44.0430194,-121.3336998,44.0430055,-121.3336161,2017-05-02T19:15,2017-05-02T19:29,Student Annual Membership
9864b8174137,a95ca27ef9f2,44.042948,-121.3335461,44.0441646,-121.3246276,2017-09-21T13:13,2017-09-21T13:20,Student Annual Membership
9864b8174137,f9eb37330386,44.042948,-121.3335461,44.0468081,-121.3344483,2017-05-02T22:12,2017-05-02T22:39,Student Annual Membership
9864b8174137,5248158681f2,44.0444923,-121.3229136,44.0444003,-121.3237623,2017-09-13T14:48,2017-09-13T14:56,Student Annual Membership
9864b8174137,89ea02f4c9fe,44.0430657,-121.3235257,44.0443595,-121.3235983,2017-07-05T17:23,2017-07-05T17:41,Student Annual Membership
9864b8174137,3a39eaee78ef,44.0479852,-121.3316148,44.0479852,-121.3316148,2017-05-09T18:14,2017-05-09T18:49,Student Annual Membership
9864b8174137,dcdf377e04fd,44.0433894,-121.3336733,44.0425141,-121.3284305,2017-09-13T15:39,2017-09-13T15:48,Student Annual Membership
9864b8174137,c6f3d3723fd5,44.0443352,-121.3234011,44.0429045,-121.3335598,2017-11-02T15:40,2017-11-02T15:47,Student Annual Membership
7307bebba7b1,cbaab10a5164,44.04360314,-121.3158325,44.04373314,-121.3157854,2017-08-05T16:34,2017-08-05T18:59,Hourly Membership
a84623aea093,60ca44dac69f,44.04294675,-121.3335386,44.04297429,-121.3336235,2017-07-31T23:45,2017-08-01T00:27,Student Annual Membership
e0c48a7540c3,41b3b9d08dbb,44.05889915,-121.3163542,44.05888519,-121.3163314,2018-04-02T17:47,2018-04-02T17:54,Hourly Membership
d64eaad3c7a8,,,,,,,,Hourly Membership
838719eba7ea,c376a26bb919,44.04298896,-121.3337194,44.04309842,-121.3337783,2016-10-19T15:38,2016-10-19T15:38,Student Annual Membership
838719eba7ea,99e7af3fd99d,44.04301628,-121.3336121,,,2016-09-20T13:47,2016-09-20T13:55,Student Annual Membership
838719eba7ea,0ab3f2927846,44.04428253,-121.323653,44.04290224,-121.3336437,2016-10-12T14:49,2016-10-12T14:56,Student Annual Membership
838719eba7ea,b6b108761645,44.04435613,-121.3235003,44.04290882,-121.333656,2016-10-19T14:50,2016-10-19T14:57,Student Annual Membership
838719eba7ea,4ac687f93f8b,44.0429807,-121.3336775,44.04422885,-121.3237373,2016-10-12T15:48,2016-10-12T15:53,Student Annual Membership
c32ed06e9bfa,5bd8e5b665d8,44.04284688,-121.3334985,,,2018-01-08T18:44,2018-01-11T12:53,Student Annual Membership
1c96379c8662,50bd75bf014b,44.04293615,-121.3336284,44.04292739,-121.3334952,2017-09-21T14:04,2017-09-21T15:38,Student Annual Membership
29da64383a2b,91ecd8e91a97,44.05646781,-121.3293961,44.05754472,-121.3139236,2018-01-06T20:04,2018-01-06T20:20,Hourly Membership
29da64383a2b,565cb8294d52,44.05763771,-121.3141554,44.05649903,-121.329451,2018-01-06T17:57,2018-01-06T18:40,Hourly Membership
94ae93be4cad,,,,,,,,Annual Membership
20ed03fdd401,1c385829dbf6,,,,,2018-01-08T13:03,2018-01-08T13:16,Student Annual Membership
20ed03fdd401,2f6eb0bf2377,,,,,2018-01-22T13:01,2018-01-22T13:13,Student Annual Membership
20ed03fdd401,50fbb156aace,,,,,2018-01-10T13:02,2018-01-10T13:11,Student Annual Membership
20ed03fdd401,d8dbc779881a,,,,,2017-07-26T17:50,2017-07-26T18:32,Student Annual Membership
20ed03fdd401,b655a48b97f3,,,,,2018-02-05T13:00,2018-02-05T13:11,Student Annual Membership
20ed03fdd401,4c97a45b16bf,,,,,2018-03-12T13:01,2018-03-12T13:13,Student Annual Membership
20ed03fdd401,4c1287bc2e17,,,,,2018-02-14T11:45,2018-02-14T13:10,Student Annual Membership
20ed03fdd401,c66302cfc4ff,,,,,2018-01-31T13:01,2018-01-31T13:13,Student Annual Membership
20ed03fdd401,079eca467630,,,,,2018-02-07T12:56,2018-02-07T13:09,Student Annual Membership
20ed03fdd401,9162cf02e962,,,,,2018-03-07T13:02,2018-03-07T13:17,Student Annual Membership
20ed03fdd401,6f436854c14f,,,,,2018-01-29T12:56,2018-01-29T13:10,Student Annual Membership
20ed03fdd401,d88f99e8c5b0,,,,,2018-03-05T12:53,2018-03-05T13:56,Student Annual Membership
20ed03fdd401,1a0c180d4b33,,,,,2018-01-17T12:58,2018-01-17T13:10,Student Annual Membership
20ed03fdd401,8afdff8bf976,,,,,2018-02-15T18:56,2018-02-15T19:03,Student Annual Membership
b20a94c35d4b,03930f5c92ac,44.0589717,-121.3163681,44.0589075,-121.316411,2018-04-04T20:33,2018-04-04T21:28,Hourly Membership
a964db686677,aaeb2ac5815a,44.04890482,-121.3256099,,,2018-04-04T16:13,2018-04-04T18:59,Hourly Membership
526200423a7d,,,,,,,,Student Annual Membership
1c8c1a90ea39,92d74a269211,44.04896671,-121.3256382,44.04891808,-121.325624,2018-04-04T16:48,2018-04-04T17:52,Hourly Membership
1c8c1a90ea39,edcad0774b0c,44.04897333,-121.3256376,,,2018-04-04T16:47,2018-04-04T16:47,Hourly Membership
87027a2e683b,f7d02151d11d,44.05754493,-121.3139068,44.04432398,-121.3237715,2018-02-03T16:09,2018-02-03T19:26,Hourly Membership
ac3cc1750c57,ef5826069783,44.04306079,-121.333395,44.04296088,-121.3335241,2017-11-24T16:03,2017-11-24T19:10,Annual Membership
4466f5b77fff,73638c189a7e,44.05758606,-121.3138582,44.05760597,-121.3138818,2017-11-25T17:16,2017-11-25T21:21,Hourly Membership
85c5a99ddbb2,8530f71aa752,44.05750562,-121.3137495,44.05760821,-121.3138339,2017-09-22T11:01,2017-09-22T11:45,Annual Membership
85c5a99ddbb2,56e67ffd2d7b,44.05761127,-121.3139248,44.0590616,-121.3176917,2017-10-26T15:34,2017-10-26T16:40,Annual Membership
85c5a99ddbb2,e6bbffb306a2,44.0574702,-121.3137629,44.05780523,-121.3138281,2017-10-26T15:30,2017-10-26T15:32,Annual Membership
85c5a99ddbb2,ff9c846c525c,44.05063388,-121.3084831,44.05067333,-121.3080654,2017-08-20T15:41,2017-08-20T17:26,Annual Membership
85c5a99ddbb2,1f223977183f,44.0575479,-121.3139191,44.0586392,-121.3150852,2017-11-25T17:12,2017-11-25T17:19,Annual Membership
85c5a99ddbb2,2e293ec2916c,44.05988794,-121.3165198,44.05756102,-121.3139271,2017-11-25T17:09,2017-11-25T17:12,Annual Membership
85c5a99ddbb2,7e24ef471f41,44.05064884,-121.3085181,44.05064167,-121.308424,2017-07-04T12:53,2017-07-04T15:38,Annual Membership
85c5a99ddbb2,f586b38780c3,44.05759509,-121.3138926,44.057644,-121.3139599,2017-11-25T17:20,2017-11-25T21:21,Annual Membership
85c5a99ddbb2,4c5f804e8476,44.05757701,-121.3141666,44.05748575,-121.313919,2017-06-20T20:02,2017-06-20T20:45,Annual Membership
668f0f129657,8b118bfca96b,44.05064943,-121.3085072,44.05743982,-121.3138286,2017-08-18T00:21,2017-08-18T01:22,Hourly Membership
62b042172bc5,ef766138c83d,44.05893218,-121.3163325,44.04374945,-121.3158005,2018-03-20T13:24,2018-03-20T13:57,Hourly Membership
62b042172bc5,6f76b9667c34,44.04378354,-121.3158094,44.058856,-121.3163413,2018-03-20T14:29,2018-03-20T14:42,Hourly Membership
03977307471c,f212ff369b05,44.04293108,-121.3336442,44.04285102,-121.3336152,2017-05-20T15:44,2017-05-21T00:56,Student Annual Membership
529dc35b370c,ce2b489bb32a,44.04898378,-121.3255608,44.05757414,-121.3139494,2017-09-21T12:58,2017-09-21T15:15,Hourly Membership
1141caff2894,375e57015400,44.05757861,-121.3141477,44.05774685,-121.3139976,2017-06-21T15:41,2017-06-21T21:15,Hourly Membership
89b63bf0cc40,31b4f0cffc4b,44.04365737,-121.3158821,44.04369878,-121.3158667,2017-07-19T22:38,2017-07-19T23:30,Hourly Membership
89b63bf0cc40,d166a165b2d0,44.04373021,-121.3158169,44.04373356,-121.3158237,2017-07-21T00:07,2017-07-21T00:32,Hourly Membership
de2a9aea2e52,acc05566c4bf,44.046237,-121.3332191,44.042948,-121.3335461,2017-05-16T23:58,2017-05-17T00:35,Student Annual Membership
de2a9aea2e52,586ffa9c8d60,44.0505528,-121.3079597,44.0428283,-121.333669,2017-09-22T20:37,2017-09-22T20:54,Student Annual Membership
de2a9aea2e52,aa3a6cf4ce20,44.0428879,-121.3336145,44.0505527,-121.3079544,2017-09-22T18:38,2017-09-22T20:36,Student Annual Membership
a9a048446c9f,7647851b6c16,44.05742397,-121.3138233,44.05190258,-121.30296,2017-06-24T01:46,2017-06-24T03:41,Annual Membership
a9a048446c9f,9906d09c4bf1,44.05754509,-121.3137865,44.0574262,-121.3137332,2017-09-29T19:17,2017-09-29T19:34,Annual Membership
a9a048446c9f,91a470da26d3,44.0575756,-121.3139369,44.05057655,-121.3079588,2017-09-28T20:05,2017-09-28T21:58,Annual Membership
a9a048446c9f,e747744dcebf,44.05058024,-121.3079411,44.05765498,-121.3139117,2017-09-28T21:59,2017-09-28T23:33,Annual Membership
a9a048446c9f,0ae03d31abe4,44.05764236,-121.3138327,44.05764236,-121.3138327,2017-06-24T01:44,2017-06-24T01:46,Annual Membership
a9a048446c9f,a80c647ba8f3,44.05754587,-121.3139129,44.05754224,-121.3139559,2017-06-24T03:42,2017-06-24T05:41,Annual Membership
a9a048446c9f,05b09868d794,44.05756789,-121.3138235,44.05742318,-121.3139529,2017-12-23T10:48,2017-12-23T11:29,Annual Membership
29f1b304bb9b,4ea79f21e30c,44.05748277,-121.3139287,44.05758496,-121.3136416,2017-06-21T15:49,2017-06-21T16:19,Hourly Membership
29f1b304bb9b,160b1c44beeb,44.04372484,-121.3159923,44.04396457,-121.3156494,2017-06-21T22:39,2017-06-21T23:26,Hourly Membership
3199564cf8ef,b25c7fc7eb86,44.05757094,-121.3138929,44.05732826,-121.3136398,2018-01-01T16:02,2018-01-01T18:07,Hourly Membership
32270defe7fc,c70368c64140,44.05740906,-121.3139609,44.043802,-121.3156662,2017-07-01T11:36,2017-07-01T12:48,Hourly Membership
32270defe7fc,fc58c8713dae,44.05750541,-121.3135806,44.05760067,-121.3137654,2017-07-01T17:25,2017-07-01T19:40,Hourly Membership
32270defe7fc,ad31065427dc,44.04379761,-121.316105,44.05765221,-121.3138515,2017-07-01T14:35,2017-07-01T14:49,Hourly Membership
76fedab294f4,bb713c53504a,44.05891317,-121.3162929,44.05900797,-121.3163545,2018-03-31T13:55,2018-03-31T14:16,Hourly Membership
dadfa67f7a79,f39be623142f,44.0489347,-121.325584,44.04893994,-121.3255362,2017-07-22T15:02,2017-07-22T17:23,Hourly Membership
16e1657cda65,2bfd58897509,44.04372422,-121.3157567,44.04372422,-121.3157567,2017-06-30T10:55,2017-06-30T10:56,Hourly Membership
16e1657cda65,60e1cff7136c,44.04372422,-121.3157567,44.04372422,-121.3157567,2017-06-30T10:57,2017-06-30T10:58,Hourly Membership
16e1657cda65,47871ba50346,44.04424033,-121.3159366,44.04372422,-121.3157567,2017-06-30T10:26,2017-06-30T10:54,Hourly Membership
989376ab5641,5671e0830e67,44.0506734,-121.3084888,44.04377074,-121.3157091,2017-07-04T20:06,2017-07-04T20:40,Hourly Membership
ec15eb5ccbcd,62906dedbcbc,44.05758336,-121.3139394,44.05758189,-121.3139249,2017-10-07T15:24,2017-10-07T15:25,Hourly Membership
ec15eb5ccbcd,1.39E+15,44.05761768,-121.3138806,,,2017-10-07T16:24,2017-10-12T10:59,Hourly Membership
525b71db7267,fcd3a079e1b9,44.05756622,-121.3139656,44.04368453,-121.3157913,2017-09-13T19:16,2017-09-13T19:57,Monthly Membership
525b71db7267,09d31daa6141,44.04372929,-121.3157987,44.05759354,-121.3139562,2017-09-13T21:22,2017-09-13T22:13,Monthly Membership
e90f53a26e81,042218bedda4,44.04898642,-121.3256319,44.04298145,-121.3334755,2017-07-31T23:20,2017-08-01T00:21,Hourly Membership
e90f53a26e81,d37068e287e7,44.04292366,-121.3334237,,,2017-08-01T00:26,2017-08-01T00:28,Hourly Membership
b8d9809ef0e8,45fecc0afb71,44.04896286,-121.3256009,,,2017-07-31T23:17,2017-07-31T23:28,Hourly Membership
b8d9809ef0e8,57afd8be2a6e,44.04902196,-121.3255979,44.04290755,-121.3336529,2017-07-31T23:29,2017-08-01T00:22,Hourly Membership
35863db604c9,cce819b75795,44.0437076,-121.3158254,44.0574209,-121.3140071,2017-09-18T14:49,2017-09-18T15:20,Hourly Membership
fbfd339699a7,cbf7cda03633,44.05765854,-121.3139647,44.05750008,-121.3137871,2017-09-04T21:37,2017-09-04T21:43,Hourly Membership
67efa4a62e3d,b0b86e590598,44.0574534,-121.3136574,44.0574168,-121.3137129,2017-07-04T15:41,2017-07-04T19:04,Hourly Membership
6a83f45e7447,c22d17e60195,44.0429863,-121.3336067,44.0443695,-121.3236955,2017-09-08T18:36,2017-09-08T18:43,Student Annual Membership
6a83f45e7447,a67fe60edd81,44.042948,-121.3335461,44.0429759,-121.3337134,2017-05-04T19:09,2017-05-04T19:40,Student Annual Membership
6a83f45e7447,093b1c51ff9e,44.0429435,-121.3337134,44.0430327,-121.33371,2017-09-28T15:38,2017-09-28T16:46,Student Annual Membership
6a83f45e7447,70a9643aac11,,,44.0430647,-121.3334215,2017-05-02T15:18,2017-05-02T15:23,Student Annual Membership
1cef90b001f0,8369b27074c9,44.0511274,-121.3080073,44.0573733,-121.3137266,2017-07-07T23:23,2017-07-07T23:35,Hourly Membership
1cef90b001f0,464be7aa1f8c,44.0574029,-121.3136292,44.0574246,-121.3136224,2017-07-09T20:19,2017-07-09T20:20,Hourly Membership
f6b1ce7f3cfe,af2534e59fd1,44.04373344,-121.3159066,44.04370024,-121.3157294,2017-09-16T14:38,2017-09-16T16:16,Hourly Membership
a64a74a2691a,,,,,,,,Hourly Membership
fd9d32e24271,29c122cc44ab,44.0436637,-121.3159322,44.04294834,-121.3336524,2017-09-02T14:30,2017-09-02T15:58,Hourly Membership
64012e9881af,8d8785e6fbda,44.04896881,-121.325626,44.0429657,-121.3336639,2017-10-23T14:23,2017-10-23T14:32,Student Annual Membership
64012e9881af,3854e6e81b96,44.04359542,-121.3158109,44.04293397,-121.3335481,2017-10-29T19:15,2017-10-29T19:31,Student Annual Membership
64012e9881af,2ba6402a3008,44.04295627,-121.3335829,44.04371554,-121.3157207,2017-10-29T18:37,2017-10-29T18:47,Student Annual Membership
64012e9881af,7cb97eea3957,44.04297366,-121.3335573,44.04292638,-121.3336127,2017-09-21T12:36,2017-09-21T13:59,Student Annual Membership
64012e9881af,ca9b80e4fb97,44.04296092,-121.3335068,44.0488192,-121.3254809,2017-10-28T15:30,2017-10-28T15:36,Student Annual Membership
64012e9881af,753c9600ea2e,44.04298166,-121.3337162,44.04297538,-121.333592,2017-10-18T16:36,2017-10-18T18:38,Student Annual Membership
64012e9881af,b2517e3537bb,44.04299973,-121.3335983,44.04294403,-121.3336075,2018-03-11T18:46,2018-03-11T19:17,Student Annual Membership
64012e9881af,06cb29302101,44.04294139,-121.3336005,44.04293812,-121.3335925,2017-09-25T15:27,2017-09-25T16:22,Student Annual Membership
64012e9881af,2c87b218db1a,44.0443309,-121.3236073,44.04290417,-121.3336417,2017-09-21T21:11,2017-09-21T21:17,Student Annual Membership
64012e9881af,795a6d62b5d9,44.04890524,-121.3255909,44.04295547,-121.3336098,2017-10-13T13:34,2017-10-13T13:43,Student Annual Membership
21c61a6976d4,,,,,,,,Annual Membership
a9310f296153,5e678738412b,44.04288862,-121.333552,44.04893608,-121.3255633,2017-09-19T18:15,2017-09-19T18:22,Student Annual Membership
a9310f296153,8a2fb42b85ff,44.04434246,-121.3237113,44.04296314,-121.3335937,2017-09-19T17:02,2017-09-19T17:09,Student Annual Membership
a9310f296153,5c9721ab0229,44.04298925,-121.3335583,44.04436484,-121.3236471,2017-09-25T16:36,2017-09-25T16:40,Student Annual Membership
a9310f296153,83653c5cb5e5,44.04296335,-121.3335427,44.04431983,-121.3237036,2017-09-19T16:30,2017-09-19T16:46,Student Annual Membership
a9310f296153,98317ac295bc,44.04431221,-121.3236663,44.04433509,-121.3237328,2017-09-19T16:54,2017-09-19T17:02,Student Annual Membership
a9310f296153,f276344ca44c,44.04897305,-121.3256069,44.04303451,-121.3336556,2017-09-20T14:53,2017-09-20T14:59,Student Annual Membership
a9310f296153,e8ce76d53606,44.04433253,-121.3236964,44.04297098,-121.333573,2017-09-25T18:52,2017-09-25T18:57,Student Annual Membership
1a25728d5dd7,,,,,,,,Student Annual Membership
91f6d0b3775c,9b1b383e6551,44.04858697,-121.3252267,44.04821648,-121.3253526,2017-06-25T14:40,2017-06-25T16:11,Hourly Membership
8377b5587c07,,,,,,,,Student Annual Membership
e70a55a94f8c,9c0e2b5636da,44.05753185,-121.3138577,44.04365586,-121.3157912,2018-02-17T18:45,2018-02-17T19:03,Hourly Membership
e70a55a94f8c,7d26ec719ccc,44.04370971,-121.3158436,44.05759383,-121.3139074,2018-02-17T22:23,2018-02-18T00:38,Hourly Membership
e70a55a94f8c,1c539fd4ed9d,44.05770573,-121.3138759,44.04372334,-121.3158864,2018-02-18T02:10,2018-02-18T02:52,Hourly Membership
722bff785d88,,,,,,,,Student Annual Membership
2145b207e82a,2133397905bd,44.04416263,-121.3237407,44.04306376,-121.3336686,2017-03-02T12:42,2017-03-02T12:51,Student Annual Membership
0bb9832e868f,c4da9cba4b52,44.0489977,-121.3256697,44.0489185,-121.3255893,2018-01-20T15:42,2018-01-20T16:30,Hourly Membership
de5f2ffb9c13,,,,,,,,Student Annual Membership
3fb4d43d3bbe,cc4b94d47f1b,44.04382694,-121.3157843,44.0436857,-121.3156811,2017-08-05T16:40,2017-08-05T19:01,Hourly Membership
e80ea4e226aa,11e5d9fac085,44.0428131,-121.3340317,44.04299345,-121.3341325,2017-09-19T12:21,2017-09-19T12:25,Student Annual Membership
e80ea4e226aa,688f477779bb,44.04291553,-121.3335967,44.04371236,-121.315856,2017-09-18T18:41,2017-09-18T18:51,Student Annual Membership
74eacb2f6680,99f29969ae4d,44.05761204,-121.3138313,44.05751634,-121.3133517,2017-07-02T20:44,2017-07-02T20:58,Hourly Membership
bc9c7ce49a02,,,,,,,,Hourly Membership
a70b492f01c5,df08f2075ea3,44.05765653,-121.3139253,44.05763767,-121.3139526,2017-08-19T16:09,2017-08-19T18:57,Hourly Membership
f8707436193f,eaf4864bdc1d,44.05759166,-121.3138682,44.05752619,-121.3139263,2017-12-01T15:09,2017-12-01T16:24,Annual Membership
f8707436193f,495dfa586a28,44.05761181,-121.3139305,44.05749216,-121.3137505,2017-11-15T16:06,2017-11-15T16:44,Annual Membership
adba00c665c6,1b78f685bbc6,44.04295886,-121.3334954,44.04296385,-121.3334395,2017-05-05T15:03,2017-05-05T17:26,Student Annual Membership
adba00c665c6,4e4b76856917,44.04286985,-121.3334514,44.04291771,-121.3334987,2017-04-21T16:07,2017-04-21T17:23,Student Annual Membership
adba00c665c6,407cae246248,44.04273213,-121.333646,44.04284885,-121.3336209,2017-04-20T21:18,2017-04-20T22:31,Student Annual Membership
1a1f1f7c1d83,7ce48734dc23,44.04374775,-121.3159772,44.04372901,-121.3160361,2017-07-17T15:20,2017-07-17T16:11,Hourly Membership
1a1f1f7c1d83,f6fd007cec39,44.04378539,-121.3160655,44.04370305,-121.3157964,2017-07-17T16:16,2017-07-17T16:17,Hourly Membership
d3460047fecd,1bdddfba4a37,44.04293908,-121.3332289,44.04279123,-121.3336512,2018-02-08T17:19,2018-02-08T17:43,Student Annual Membership
d3460047fecd,2263deed2e3b,44.04432361,-121.3237137,44.04289198,-121.3335736,2017-09-25T18:37,2017-09-25T18:46,Student Annual Membership
d3460047fecd,e4ea09ec480e,44.04430462,-121.3236531,44.04295245,-121.3335778,2017-10-02T18:40,2017-10-02T18:46,Student Annual Membership
d3460047fecd,3a417110be6e,44.04282345,-121.3332485,44.04295568,-121.3336099,2017-05-04T23:39,2017-05-05T00:11,Student Annual Membership
